Income,TotalSpend,Recency,CustomerTenure,NumDealsPurchases,NumWebVisitsMonth,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,TotalChildren,Cluster,ClusterName,TotalPurchases
42693.0,57,29,11.57,1,5,1,0,3,1,3,At risk customers,4
85606.0,1956,89,13.13,2,3,6,7,9,1,1,Deal driven customers,22
72903.0,2013,74,12.17,1,4,7,5,8,0,1,Deal driven customers,20
49669.0,326,97,11.61,2,6,5,1,6,1,0,High value loyal customers,12
36778.0,77,63,13.41,3,9,3,0,3,2,2,Family budget customers,6
85696.0,1313,88,12.66,1,1,4,6,9,0,1,Deal driven customers,19
10979.0,30,34,11.61,2,5,3,0,3,0,2,Family budget customers,6
49678.0,315,81,12.91,2,7,6,2,4,1,0,High value loyal customers,12
56129.0,660,65,12.53,4,4,6,2,10,1,0,High value loyal customers,18
37155.0,74,51,12.92,1,5,2,0,4,1,2,Family budget customers,6
21282.0,46,76,11.64,2,6,2,1,2,1,3,At risk customers,5
33419.0,86,76,12.37,2,7,2,0,4,1,3,At risk customers,6
63285.0,1103,84,12.15,1,3,6,5,13,0,1,Deal driven customers,24
21255.0,61,56,11.94,4,4,2,1,4,1,3,At risk customers,7
42162.0,145,31,12.12,2,6,3,1,3,1,3,At risk customers,7
54450.0,684,0,13.3,12,8,9,2,8,2,0,High value loyal customers,19
57744.0,411,91,12.13,2,8,9,1,4,1,0,High value loyal customers,14
26576.0,27,40,13.22,1,9,1,0,2,1,2,Family budget customers,3
57513.0,1060,59,12.49,2,6,9,3,13,0,0,High value loyal customers,25
68142.0,1459,96,13.34,3,6,10,4,7,1,0,High value loyal customers,21
7500.0,18,61,13.34,1,8,1,0,2,1,2,Family budget customers,3
83145.0,1833,14,13.27,1,2,5,9,11,0,1,Deal driven customers,25
54197.0,237,16,11.75,2,1,1,3,6,1,1,Deal driven customers,10
23091.0,48,98,11.59,4,7,2,1,3,2,3,At risk customers,6
46049.0,515,11,12.45,10,7,5,2,9,2,0,High value loyal customers,16
56715.0,1020,52,13.07,1,4,7,3,4,0,1,Deal driven customers,14
79410.0,1370,19,11.59,1,1,3,2,5,0,1,Deal driven customers,10
57304.0,1026,61,12.81,2,5,7,6,10,1,0,High value loyal customers,23
44375.0,301,73,11.78,1,5,4,1,6,1,3,At risk customers,11
54450.0,684,0,13.3,12,8,9,2,8,2,0,High value loyal customers,19
59594.0,499,74,13.2,1,7,8,1,7,1,0,High value loyal customers,16
80685.0,1004,55,13.36,1,2,6,4,10,0,1,Deal driven customers,20
40344.0,218,48,12.22,2,7,4,1,5,1,3,At risk customers,10
62710.0,606,53,12.61,4,4,4,2,12,1,0,High value loyal customers,18
48985.0,75,13,12.49,1,3,1,1,3,1,3,At risk customers,5
35322.0,106,34,13.36,3,8,2,0,4,3,2,Family budget customers,6
77142.0,990,54,12.59,1,2,4,4,8,0,1,Deal driven customers,16
81657.0,1097,69,11.94,1,1,3,4,8,0,1,Deal driven customers,15
14421.0,16,81,11.87,1,5,1,0,2,0,2,Family budget customers,3
20130.0,34,99,11.79,1,8,1,0,3,0,2,Family budget customers,4
74214.0,1711,3,13.35,1,5,8,2,5,0,1,Deal driven customers,15
66726.0,438,61,11.97,3,7,8,2,4,2,0,High value loyal customers,14
23724.0,75,65,12.98,2,8,2,0,3,1,2,Family budget customers,5
47353.0,225,93,12.13,3,5,2,2,6,1,0,High value loyal customers,10
33444.0,18,24,13.16,1,8,1,0,2,2,2,Family budget customers,3
54386.0,470,8,12.62,2,3,3,2,10,1,1,Deal driven customers,15
28510.0,91,72,12.72,3,5,2,0,4,2,3,At risk customers,6
90638.0,2525,29,11.88,1,1,3,4,10,0,1,Deal driven customers,17
48070.0,504,33,12.96,3,7,8,2,6,1,0,High value loyal customers,16
43140.0,235,68,12.99,1,6,4,1,5,1,0,High value loyal customers,10
54959.0,1232,55,12.95,3,7,9,5,4,1,0,High value loyal customers,18
15056.0,88,76,12.66,5,5,2,2,3,2,2,Family budget customers,7
26954.0,17,17,11.65,1,7,1,0,2,1,3,At risk customers,3
22327.0,24,94,12.41,1,5,1,0,3,1,2,Family budget customers,4
44393.0,60,86,12.36,2,4,1,0,4,2,3,At risk customers,5
62000.0,1020,25,12.35,1,4,6,6,13,1,1,Deal driven customers,25
31497.0,155,22,13.07,2,8,3,1,4,1,2,Family budget customers,8
45894.0,51,15,11.84,1,5,1,0,3,2,3,At risk customers,4
78579.0,1812,35,13.02,1,3,5,6,4,0,1,Deal driven customers,15
67369.0,1461,81,13.12,4,4,7,4,10,1,0,High value loyal customers,21
58401.0,96,55,11.7,1,4,1,2,2,1,3,At risk customers,5
62307.0,160,94,11.87,1,5,4,0,4,1,3,At risk customers,8
43641.0,139,50,12.69,3,6,2,1,4,2,3,At risk customers,7
63841.0,908,64,12.7,1,6,9,3,9,1,0,High value loyal customers,21
46891.0,183,91,12.33,1,4,2,1,4,1,3,At risk customers,7
70091.0,1161,11,12.75,2,8,5,2,10,1,0,High value loyal customers,17
78075.0,988,72,11.74,1,1,3,5,5,0,1,Deal driven customers,13
59184.0,1072,6,13.31,3,5,6,6,12,1,0,High value loyal customers,24
54809.0,174,0,12.3,4,4,2,1,5,2,3,At risk customers,8
58113.0,758,66,12.93,3,7,9,2,8,1,0,High value loyal customers,19
51412.0,195,42,12.0,2,4,3,2,4,1,3,At risk customers,9
15287.0,31,60,13.22,2,7,1,1,2,1,2,Family budget customers,4
66636.0,1084,64,12.37,1,1,3,4,9,0,1,Deal driven customers,16
50965.0,685,87,12.86,3,8,10,4,5,1,0,High value loyal customers,19
84618.0,1672,96,12.11,1,2,6,9,10,0,1,Deal driven customers,25
18351.0,43,1,12.17,1,7,2,0,3,0,2,Family budget customers,5
40451.0,49,54,11.87,1,5,1,1,2,2,3,At risk customers,4
36317.0,133,53,12.61,2,7,3,0,4,1,2,Family budget customers,7
42213.0,363,96,12.22,2,7,5,1,7,1,0,High value loyal customers,13
65748.0,545,58,12.71,2,1,2,4,10,1,1,Deal driven customers,16
77044.0,1065,12,12.18,2,4,7,11,11,1,1,Deal driven customers,29
74918.0,2047,78,12.81,1,3,5,9,6,0,1,Deal driven customers,20
56721.0,296,64,13.17,5,6,4,1,5,2,0,High value loyal customers,10
42160.0,140,26,12.51,4,6,2,1,4,2,3,At risk customers,7
61559.0,530,8,12.46,1,3,4,2,10,1,1,Deal driven customers,16
33629.0,152,49,13.4,5,9,3,1,4,2,0,High value loyal customers,8
68682.0,1598,56,12.24,1,2,4,9,10,0,1,Deal driven customers,23
34377.0,114,55,12.95,2,7,2,2,2,1,2,Family budget customers,6
8940.0,101,25,13.36,3,8,3,1,3,1,2,Family budget customers,7
26228.0,25,50,12.27,1,8,1,0,2,1,2,Family budget customers,3
77297.0,789,84,12.93,1,4,5,7,9,0,1,Deal driven customers,21
40211.0,87,30,12.42,2,8,2,1,2,2,3,At risk customers,5
33438.0,90,81,12.27,4,5,2,1,4,2,3,At risk customers,7
75032.0,1215,74,12.68,2,3,5,4,9,1,1,Deal driven customers,18
61284.0,811,76,12.22,1,6,11,2,8,0,1,Deal driven customers,21
22518.0,61,36,13.19,2,5,2,1,2,1,2,Family budget customers,5
54730.0,405,64,12.38,5,4,4,1,8,1,0,High value loyal customers,13
38452.0,72,62,11.76,3,7,3,0,3,2,3,At risk customers,6
44421.0,189,53,12.87,5,8,5,0,4,2,0,High value loyal customers,9
38197.0,40,86,12.51,1,5,1,0,3,1,3,At risk customers,4
41986.0,63,15,11.89,3,4,3,0,4,1,3,At risk customers,7
28427.0,52,67,12.78,2,8,2,0,3,1,2,Family budget customers,5
37395.0,39,47,11.67,1,6,1,0,3,1,3,At risk customers,4
64722.0,805,47,11.6,4,6,8,2,11,1,0,High value loyal customers,21
55249.0,130,81,11.71,1,3,2,1,4,1,3,At risk customers,7
84906.0,1631,98,12.24,1,2,5,6,12,0,1,Deal driven customers,23
28691.0,34,56,12.49,1,8,1,0,3,1,2,Family budget customers,4
44213.0,152,48,12.09,4,6,2,1,5,2,3,At risk customers,8
25707.0,21,18,11.95,1,7,1,0,3,1,3,At risk customers,4
59062.0,71,74,12.24,2,4,2,0,3,3,3,At risk customers,5
76624.0,899,68,11.61,1,1,5,10,7,1,1,Deal driven customers,22
66000.0,711,36,11.7,1,1,1,3,5,0,1,Deal driven customers,9
27683.0,351,90,13.41,4,8,6,2,4,1,0,High value loyal customers,12
1730.0,8,65,11.62,15,20,0,0,0,0,2,Family budget customers,0
7500.0,119,63,13.08,4,9,3,2,2,1,2,Family budget customers,7
40521.0,21,82,12.74,1,5,0,1,2,2,3,At risk customers,3
20427.0,10,63,11.77,1,8,1,0,2,1,3,At risk customers,3
65106.0,973,55,11.61,3,6,8,3,13,1,0,High value loyal customers,24
69969.0,1536,64,12.35,1,3,4,2,6,0,1,Deal driven customers,12
67433.0,992,51,12.46,4,4,6,5,13,2,0,High value loyal customers,24
77766.0,1529,97,12.85,2,6,11,10,11,1,0,High value loyal customers,32
74716.0,860,92,12.3,2,4,7,3,5,1,0,High value loyal customers,15
68118.0,928,51,12.2,2,6,8,9,4,1,0,High value loyal customers,21
55158.0,418,72,13.42,4,7,7,2,5,2,0,High value loyal customers,14
62972.0,587,39,13.41,2,6,7,4,3,1,0,High value loyal customers,14
74190.0,641,49,11.64,2,2,4,2,11,1,1,Deal driven customers,17
39356.0,23,21,11.79,1,6,1,0,2,2,3,At risk customers,3
76653.0,2279,91,12.38,1,2,4,7,11,0,1,Deal driven customers,22
35860.0,49,37,11.62,2,5,1,1,2,2,3,At risk customers,4
90687.0,1779,98,12.61,1,2,6,2,8,0,1,Deal driven customers,16
73450.0,1804,85,12.07,1,3,7,8,11,0,1,Deal driven customers,26
31454.0,48,40,12.49,3,8,2,0,3,2,3,At risk customers,5
47139.0,83,2,11.82,2,7,2,1,2,2,3,At risk customers,5
83829.0,1862,78,12.23,0,1,4,7,6,0,1,Deal driven customers,17
53378.0,793,41,13.27,10,8,9,4,6,2,0,High value loyal customers,19
19656.0,84,94,12.89,3,7,2,1,3,1,2,Family budget customers,6
45579.0,183,10,12.36,1,6,4,1,4,1,3,At risk customers,9
85485.0,1383,73,11.53,1,2,6,6,6,0,1,Deal driven customers,18
55956.0,999,22,11.73,2,4,7,3,4,0,1,Deal driven customers,14
64191.0,825,30,12.94,3,3,5,3,13,1,0,High value loyal customers,21
38808.0,246,21,13.35,4,8,5,1,4,1,0,High value loyal customers,10
57183.0,610,51,12.79,8,8,9,1,7,2,0,High value loyal customers,17
23748.0,76,97,13.11,3,8,2,1,3,1,2,Family budget customers,6
66303.0,1286,56,12.84,4,8,3,4,11,1,0,High value loyal customers,18
37368.0,30,4,12.04,1,6,1,0,2,1,3,At risk customers,3
40800.0,99,77,13.0,2,7,3,0,3,3,3,At risk customers,6
71847.0,1192,95,13.28,0,3,6,7,9,0,1,Deal driven customers,22
46149.0,362,36,12.09,5,5,5,1,7,1,0,High value loyal customers,13
78687.0,2130,13,13.39,1,2,4,6,8,0,1,Deal driven customers,18
49118.0,1229,90,13.37,2,7,9,7,10,0,0,High value loyal customers,26
37633.0,38,49,13.28,2,9,1,0,3,2,2,Family budget customers,4
39767.0,485,18,12.45,2,8,7,1,7,0,0,High value loyal customers,15
26997.0,434,89,13.15,2,7,4,2,5,0,0,High value loyal customers,11
33986.0,44,43,12.8,1,7,1,0,3,1,2,Family budget customers,4
57091.0,496,82,13.1,2,7,9,2,5,1,0,High value loyal customers,16
46831.0,78,84,12.56,2,4,1,2,2,2,3,At risk customers,5
83151.0,2346,80,12.89,1,2,5,7,10,0,1,Deal driven customers,22
52531.0,794,68,13.0,2,6,7,2,10,0,0,High value loyal customers,19
15759.0,17,12,12.32,1,7,1,0,2,0,2,Family budget customers,3
22804.0,26,75,12.42,1,9,2,0,2,1,2,Family budget customers,4
43050.0,76,10,11.79,2,5,2,0,4,1,3,At risk customers,6
42997.0,15,91,12.07,1,7,1,0,2,2,3,At risk customers,3
48918.0,62,21,11.72,2,4,1,0,4,2,3,At risk customers,5
60033.0,198,28,11.76,2,2,2,1,5,1,3,At risk customers,8
34043.0,49,97,12.18,1,9,2,0,2,1,3,At risk customers,4
57811.0,802,49,12.52,5,5,7,2,11,1,0,High value loyal customers,20
78569.0,1736,14,11.86,1,1,4,6,4,0,1,Deal driven customers,14
7500.0,57,5,13.01,4,6,2,1,3,2,2,Family budget customers,6
157733.0,59,37,12.58,0,1,1,0,1,1,3,At risk customers,2
94384.0,2302,62,12.83,0,2,5,8,5,0,1,Deal driven customers,18
23148.0,37,83,11.87,1,7,2,0,3,0,2,Family budget customers,5
44267.0,310,48,12.85,5,9,5,2,4,2,0,High value loyal customers,11
71626.0,1305,94,13.16,1,3,5,5,8,0,1,Deal driven customers,18
60894.0,832,61,12.51,5,7,10,3,8,1,0,High value loyal customers,21
50200.0,401,70,12.75,6,8,7,1,5,2,0,High value loyal customers,13
81051.0,1501,43,11.61,1,2,5,5,12,0,1,Deal driven customers,22
65169.0,1189,23,11.96,1,6,10,4,13,0,1,Deal driven customers,27
59868.0,1194,37,12.44,7,6,11,2,12,1,0,High value loyal customers,25
65695.0,656,50,11.92,2,4,5,4,10,1,1,Deal driven customers,19
64857.0,1540,78,13.1,1,4,7,5,10,0,1,Deal driven customers,22
45143.0,311,74,12.35,3,7,6,1,5,1,0,High value loyal customers,12
74805.0,820,14,12.15,5,2,4,7,10,1,1,Deal driven customers,21
59060.0,274,77,11.97,3,4,3,1,7,1,0,High value loyal customers,11
27238.0,57,39,12.7,3,9,3,0,3,2,2,Family budget customers,6
47009.0,448,89,12.25,4,4,3,2,8,1,0,High value loyal customers,13
46094.0,44,62,11.56,1,7,1,0,3,2,3,At risk customers,4
40321.0,102,59,12.42,2,7,3,0,3,2,3,At risk customers,6
37235.0,61,68,11.91,1,4,1,1,2,1,3,At risk customers,4
81843.0,1643,13,12.69,1,3,5,9,12,0,1,Deal driven customers,26
46692.0,397,37,12.57,3,6,6,1,5,1,0,High value loyal customers,12
77382.0,1121,36,11.98,2,1,5,7,12,1,1,Deal driven customers,24
37774.0,473,28,13.33,4,9,7,2,3,2,0,High value loyal customers,12
18393.0,50,2,11.76,2,8,3,0,3,1,2,Family budget customers,6
72828.0,1678,17,12.88,6,7,6,3,13,1,0,High value loyal customers,22
24711.0,58,86,11.7,1,7,3,0,3,0,3,At risk customers,6
45503.0,170,54,12.27,1,5,3,1,4,1,3,At risk customers,8
6560.0,373,2,12.05,0,17,1,0,1,0,2,Family budget customers,2
71604.0,1196,3,12.12,1,4,8,3,5,0,1,Deal driven customers,16
27244.0,101,84,11.82,2,7,2,2,2,1,3,At risk customers,6
48752.0,316,8,13.05,5,9,6,1,5,2,0,High value loyal customers,12
71434.0,1400,4,12.28,3,4,7,4,7,1,0,High value loyal customers,18
90842.0,1424,57,12.42,1,1,4,9,13,0,1,Deal driven customers,26
88097.0,844,24,13.37,1,9,6,5,8,1,0,High value loyal customers,19
51948.0,311,51,12.29,2,5,5,2,4,1,0,High value loyal customers,11
71853.0,1149,29,12.65,1,1,2,8,6,0,1,Deal driven customers,16
35876.0,129,13,11.7,1,6,3,1,3,0,3,At risk customers,7
40049.0,32,23,12.21,1,6,1,0,3,1,3,At risk customers,4
39660.0,299,36,13.4,3,9,7,1,3,1,0,High value loyal customers,11
50127.0,320,88,11.59,1,6,5,1,6,1,3,At risk customers,12
43263.0,441,2,13.11,3,5,5,2,6,1,0,High value loyal customers,13
62845.0,1178,3,13.25,11,8,3,4,10,2,0,High value loyal customers,17
18929.0,85,15,12.87,1,6,1,0,4,0,2,Family budget customers,5
24367.0,24,58,12.78,1,9,1,0,2,1,2,Family budget customers,3
33249.0,112,11,12.86,2,6,2,1,3,1,2,Family budget customers,6
26887.0,30,27,12.89,1,6,1,0,3,1,2,Family budget customers,4
50150.0,410,32,12.53,2,5,5,2,7,0,0,High value loyal customers,14
62061.0,800,12,12.33,3,6,10,4,7,1,0,High value loyal customers,21
85696.0,1313,88,12.66,1,1,4,6,9,0,1,Deal driven customers,19
76542.0,1483,91,12.76,1,2,4,8,10,0,1,Deal driven customers,22
70515.0,1258,12,12.19,1,2,6,6,4,0,1,Deal driven customers,16
18227.0,28,21,13.15,1,8,0,1,2,1,2,Family budget customers,3
69139.0,227,23,11.93,1,4,4,1,5,1,3,At risk customers,10
69109.0,1555,10,13.14,1,4,6,6,7,0,1,Deal driven customers,19
69627.0,861,35,12.79,2,5,8,2,11,1,0,High value loyal customers,21
38136.0,103,69,12.69,2,8,3,1,2,1,2,Family budget customers,6
62159.0,634,68,11.68,1,4,6,2,10,0,1,Deal driven customers,18
80695.0,1918,85,12.01,1,2,5,8,5,0,1,Deal driven customers,18
33316.0,131,34,12.24,3,6,2,1,4,2,3,At risk customers,7
58554.0,586,55,13.26,6,7,8,2,6,2,0,High value loyal customers,16
17256.0,62,10,12.1,2,8,2,1,2,1,2,Family budget customers,5
53034.0,447,30,12.59,8,8,6,1,7,2,0,High value loyal customers,14
52203.0,939,36,13.42,1,6,8,7,11,0,1,Deal driven customers,26
59601.0,797,14,12.44,4,8,2,2,7,1,0,High value loyal customers,11
75154.0,1143,79,13.32,1,3,6,3,6,1,1,Deal driven customers,15
47025.0,415,52,12.15,3,6,6,3,5,1,0,High value loyal customers,14
37971.0,30,97,12.1,1,8,1,0,3,1,3,At risk customers,4
41335.0,187,24,12.01,3,7,4,1,4,1,3,At risk customers,9
67267.0,251,0,11.64,1,2,3,2,5,1,1,Deal driven customers,10
57338.0,237,96,11.67,2,5,4,1,5,1,3,At risk customers,10
50523.0,91,89,12.02,2,6,2,0,4,2,3,At risk customers,6
35791.0,35,94,12.65,2,8,1,0,3,3,3,At risk customers,4
50611.0,493,98,13.24,6,6,4,5,7,1,0,High value loyal customers,16
56242.0,971,72,12.83,5,6,8,4,11,1,0,High value loyal customers,23
48904.0,371,1,13.08,4,8,7,2,4,1,0,High value loyal customers,13
56243.0,396,26,12.0,6,5,4,2,8,3,0,High value loyal customers,14
21355.0,68,5,12.36,2,6,2,1,2,1,2,Family budget customers,5
57420.0,322,22,12.52,3,7,5,1,6,1,0,High value loyal customers,12
52247.25135379061,317,39,12.75,2,5,4,2,6,1,0,High value loyal customers,12
46390.0,222,56,11.66,1,7,4,2,3,1,3,At risk customers,9
54342.0,177,74,12.5,4,6,3,1,4,2,0,High value loyal customers,8
52247.25135379061,45,87,13.33,1,5,1,0,3,2,2,Family budget customers,4
52247.25135379061,21,49,11.97,1,7,1,0,2,2,3,At risk customers,3
20895.0,45,24,13.24,1,9,2,0,3,1,2,Family budget customers,5
92344.0,1899,9,11.96,0,1,5,10,5,0,1,Deal driven customers,20
52247.25135379061,42,17,11.83,1,7,1,0,3,1,3,At risk customers,4
26907.0,22,10,12.36,2,7,1,0,3,2,3,At risk customers,4
44964.0,41,35,13.04,1,8,1,0,3,2,2,Family budget customers,4
75507.0,1440,56,11.67,1,3,8,6,6,0,1,Deal driven customers,20
53761.0,325,7,12.22,6,5,4,4,3,2,0,High value loyal customers,11
22682.0,95,51,12.24,3,4,2,1,4,1,3,At risk customers,7
38887.0,42,17,11.83,1,7,1,0,3,1,3,At risk customers,4
41658.0,72,30,13.14,2,4,1,1,2,2,2,Family budget customers,4
29791.0,20,21,11.63,2,5,2,0,3,1,3,At risk customers,5
63915.0,789,2,12.42,2,5,6,3,12,2,0,High value loyal customers,21
39996.0,15,85,11.61,1,6,1,0,2,2,3,At risk customers,3
26759.0,59,65,11.9,2,6,2,1,3,1,3,At risk customers,6
63841.0,908,64,12.7,1,6,9,3,9,1,0,High value loyal customers,21
51039.0,417,11,13.06,2,7,6,2,4,2,0,High value loyal customers,12
60544.0,289,92,13.35,4,6,5,1,5,2,0,High value loyal customers,11
65685.0,769,54,11.76,1,5,9,2,9,1,1,Deal driven customers,20
37716.0,188,4,11.7,2,7,4,1,3,1,3,At risk customers,8
36864.0,354,53,13.38,3,8,5,2,4,1,0,High value loyal customers,11
44511.0,727,39,13.22,6,8,8,4,8,1,0,High value loyal customers,20
36947.0,146,49,13.4,4,9,3,0,4,2,2,Family budget customers,7
47352.0,319,70,12.72,4,7,6,1,5,1,0,High value loyal customers,12
67087.0,794,40,12.04,2,4,7,5,8,1,1,Deal driven customers,20
57045.0,454,40,13.31,3,3,4,2,9,1,0,High value loyal customers,15
36957.0,152,43,13.32,4,9,3,2,2,2,2,Family budget customers,7
69389.0,797,17,13.26,1,4,7,2,12,1,0,High value loyal customers,21
80134.0,1690,40,12.62,2,6,5,3,6,1,0,High value loyal customers,14
43142.0,20,84,11.87,1,7,1,0,2,2,3,At risk customers,3
80589.0,1428,25,11.94,1,1,5,10,5,0,1,Deal driven customers,20
34412.0,209,62,12.88,3,9,5,0,3,1,2,Family budget customers,8
57537.0,545,83,12.56,4,4,4,3,8,1,0,High value loyal customers,15
22634.0,96,47,12.96,1,8,2,1,2,0,2,Family budget customers,5
51315.0,222,45,11.85,1,2,2,2,5,0,1,Deal driven customers,9
36026.0,61,34,11.79,2,6,2,0,3,3,3,At risk customers,5
24639.0,44,3,11.92,3,6,2,0,4,2,3,At risk customers,6
34578.0,8,1,11.72,1,6,1,0,2,3,3,At risk customers,3
65704.0,817,18,12.22,1,1,2,10,10,0,1,Deal driven customers,22
63810.0,1371,45,13.14,4,8,4,3,12,1,0,High value loyal customers,19
54132.0,42,81,11.87,1,7,1,0,3,1,3,At risk customers,4
18690.0,60,77,13.01,1,8,1,1,2,0,2,Family budget customers,4
28164.0,78,23,12.66,3,7,2,0,4,1,2,Family budget customers,6
34596.0,23,48,12.72,1,8,1,0,2,1,2,Family budget customers,3
43269.0,19,61,12.29,1,8,1,0,2,1,3,At risk customers,3
38741.0,61,60,11.76,2,7,2,0,3,2,3,At risk customers,5
31907.0,449,75,12.83,1,7,6,1,6,0,0,High value loyal customers,13
27100.0,37,64,12.74,1,7,1,0,3,1,2,Family budget customers,4
31163.0,38,54,11.88,1,6,1,0,3,1,3,At risk customers,4
92533.0,1131,84,12.03,1,2,6,5,11,0,1,Deal driven customers,22
34853.0,34,75,12.02,2,6,2,0,3,2,3,At risk customers,5
70844.0,294,16,12.17,5,7,6,1,5,2,0,High value loyal customers,12
31086.0,48,79,12.66,2,8,1,1,2,2,2,Family budget customers,4
60544.0,289,92,13.35,4,6,5,1,5,2,0,High value loyal customers,11
20491.0,30,16,12.93,1,7,0,1,2,0,2,Family budget customers,3
42523.0,125,96,11.69,1,2,1,1,4,0,3,At risk customers,6
39922.0,156,30,12.88,2,8,3,0,4,1,2,Family budget customers,7
33402.0,70,60,12.45,3,8,2,1,3,2,3,At risk customers,6
36408.0,22,11,12.28,1,6,1,0,2,2,3,At risk customers,3
21645.0,65,75,13.33,3,9,3,0,3,1,2,Family budget customers,6
78427.0,1930,36,13.19,3,3,3,7,10,0,1,Deal driven customers,20
82657.0,2283,71,12.26,1,4,7,5,10,0,1,Deal driven customers,22
51876.0,310,88,12.21,1,1,2,2,8,0,1,Deal driven customers,12
78041.0,1319,93,13.04,1,2,4,4,9,0,1,Deal driven customers,17
52852.0,879,93,13.08,4,8,10,7,5,1,0,High value loyal customers,22
70038.0,1244,54,12.18,1,2,4,4,8,0,1,Deal driven customers,16
69401.0,690,41,11.78,4,2,4,4,5,1,1,Deal driven customers,13
46053.0,209,46,12.87,3,5,3,2,4,1,0,High value loyal customers,9
77343.0,1134,28,11.56,1,1,3,4,9,0,1,Deal driven customers,16
73892.0,1507,40,12.13,1,1,3,11,8,0,1,Deal driven customers,22
40304.0,57,82,12.25,1,7,2,0,3,1,3,At risk customers,5
32727.0,529,38,13.34,2,8,7,3,5,0,0,High value loyal customers,15
68695.0,1091,3,11.52,1,2,4,4,7,0,1,Deal driven customers,15
43300.0,180,87,13.22,3,8,4,0,4,1,2,Family budget customers,8
26290.0,77,49,12.97,4,6,2,0,4,2,2,Family budget customers,6
93790.0,2349,16,11.88,0,2,6,7,12,0,1,Deal driven customers,25
38410.0,534,65,13.3,2,6,5,2,9,0,0,High value loyal customers,16
64866.0,556,9,11.93,4,5,7,3,7,1,0,High value loyal customers,17
57957.0,637,24,12.37,7,3,4,6,8,1,0,High value loyal customers,18
46015.0,46,25,11.72,1,7,1,0,3,2,3,At risk customers,4
16531.0,44,43,11.54,3,7,3,0,3,1,3,At risk customers,6
28072.0,47,10,12.48,1,7,1,0,3,1,2,Family budget customers,4
49476.0,795,29,12.53,4,2,2,11,5,1,1,Deal driven customers,18
50725.0,586,45,12.88,4,8,8,1,8,1,0,High value loyal customers,17
83844.0,1574,57,12.64,1,1,4,4,11,0,1,Deal driven customers,19
41145.0,13,20,11.89,1,3,0,0,3,2,3,At risk customers,3
67419.0,1471,29,12.96,4,5,9,4,8,1,0,High value loyal customers,21
23162.0,65,82,12.03,3,6,1,1,3,2,3,At risk customers,5
34380.0,175,68,12.67,4,8,4,1,3,1,2,Family budget customers,8
34704.0,40,65,12.68,1,5,1,0,3,1,2,Family budget customers,4
94871.0,1078,99,13.33,1,7,8,5,4,2,0,High value loyal customers,17
65148.0,1115,9,13.12,2,4,6,6,7,1,0,High value loyal customers,19
39898.0,134,20,12.88,2,7,3,0,4,1,2,Family budget customers,7
64857.0,1540,78,13.1,1,4,7,5,10,0,1,Deal driven customers,22
59892.0,87,26,12.16,1,3,2,1,3,1,3,At risk customers,6
41020.0,217,68,12.18,1,3,3,2,4,0,1,Deal driven customers,9
57072.0,1034,79,11.93,2,5,7,5,13,1,0,High value loyal customers,25
60474.0,1180,25,12.75,7,7,10,2,12,1,0,High value loyal customers,24
62807.0,819,83,13.33,3,5,5,3,12,1,0,High value loyal customers,20
19414.0,32,32,12.21,1,8,1,0,3,1,2,Family budget customers,4
19107.0,46,49,12.36,2,7,1,0,3,1,2,Family budget customers,4
75484.0,1159,50,13.41,2,4,7,3,6,1,0,High value loyal customers,16
70379.0,860,84,12.83,3,4,6,3,13,1,0,High value loyal customers,22
79419.0,1631,96,11.53,1,2,4,6,4,0,1,Deal driven customers,14
64014.0,444,56,11.56,7,7,8,2,5,3,0,High value loyal customers,15
76998.0,1910,85,12.97,2,6,11,8,8,1,0,High value loyal customers,27
49854.0,380,63,12.14,5,6,6,2,5,1,0,High value loyal customers,13
60585.0,736,17,12.52,10,5,7,4,9,2,0,High value loyal customers,20
42873.0,269,11,12.94,4,8,6,1,4,2,0,High value loyal customers,11
87679.0,2524,62,12.43,1,4,7,11,10,0,1,Deal driven customers,28
57867.0,612,48,12.25,7,6,7,2,9,1,0,High value loyal customers,18
35765.0,75,86,12.05,2,6,2,0,4,1,3,At risk customers,6
65492.0,1045,73,11.93,2,2,4,7,13,0,1,Deal driven customers,24
32952.0,55,36,12.08,1,7,2,0,3,1,3,At risk customers,5
53374.0,1064,34,13.38,6,9,4,2,9,1,0,High value loyal customers,15
71706.0,1443,16,13.13,4,5,9,5,7,1,0,High value loyal customers,21
68487.0,1366,48,12.96,1,4,9,7,13,0,1,Deal driven customers,29
53253.0,436,61,12.88,7,5,4,3,5,2,0,High value loyal customers,12
31163.0,38,54,11.88,1,6,1,0,3,1,3,At risk customers,4
42014.0,436,56,13.37,6,8,7,1,6,1,0,High value loyal customers,14
54108.0,747,74,13.15,13,8,8,2,9,2,0,High value loyal customers,19
49667.0,1396,35,13.36,2,8,5,10,5,0,0,High value loyal customers,20
63206.0,928,65,11.78,1,2,4,3,6,0,1,Deal driven customers,13
57136.0,642,48,12.48,9,6,5,2,10,2,0,High value loyal customers,17
46772.0,1048,88,13.15,6,8,11,8,5,1,0,High value loyal customers,24
78931.0,943,19,12.18,1,1,2,8,13,0,1,Deal driven customers,23
53977.0,907,21,12.56,5,5,5,5,12,1,0,High value loyal customers,22
84219.0,1198,27,11.91,1,1,3,4,10,0,1,Deal driven customers,17
